Date,Day,Time,Hour,Route,Bus No,Student_ID,Attendance
12-12-2025,Friday,08:59,8,City Center,B-102,S2390,Present
12-12-2025,Friday,09:15,9,University,B-202,S2093,Present
12-12-2025,Friday,12:11,12,South Suburb,B-303,S2116,Present
12-12-2025,Friday,16:45,16,University,B-202,S2483,Present
12-12-2025,Friday,16:46,16,Express Dc,B-401,S2400,Absent
12-12-2025,Friday,16:41,16,University,B-202,S2247,Present
12-12-2025,Friday,16:40,16,University,B-202,S2192,Present
12-12-2025,Friday,16:43,16,South Suburb,B-303,S2490,Present
12-12-2025,Friday,17:10,17,University,B-202,S2486,Present
12-12-2025,Friday,17:06,17,City Center,B-102,S2472,Present
12-12-2025,Friday,16:42,16,South Suburb,B-303,S2065,Present
12-12-2025,Friday,17:02,17,City Center,B-102,S2335,Present
12-12-2025,Friday,16:34,16,University,B-202,S2388,Present
12-12-2025,Friday,16:34,16,University,B-202,S2042,Present
12-12-2025,Friday,16:50,16,University,B-202,S2589,Present
12-12-2025,Friday,16:36,16,University,B-202,S2227,Absent
12-12-2025,Friday,17:13,17,City Center,B-102,S2000,Present
15-12-2025,Monday,09:11,9,City Center,B-102,S2315,Absent
15-12-2025,Monday,08:44,8,Express Dc,B-401,S2343,Present
15-12-2025,Monday,09:00,9,City Center,B-102,S2386,Present
15-12-2025,Monday,08:32,8,South Suburb,B-303,S2225,Present
15-12-2025,Monday,09:12,9,University,B-202,S2436,Present
15-12-2025,Monday,08:59,8,Express Dc,B-401,S2119,Present
15-12-2025,Monday,09:07,9,City Center,B-101,S2231,Present
15-12-2025,Monday,08:42,8,City Center,B-101,S2158,Present
15-12-2025,Monday,09:02,9,City Center,B-101,S2203,Present
15-12-2025,Monday,09:06,9,University,B-202,S2549,Present
15-12-2025,Monday,08:48,8,City Center,B-102,S2110,Present
15-12-2025,Monday,08:56,8,University,B-202,S2089,Present
15-12-2025,Monday,08:40,8,City Center,B-101,S2600,Present
15-12-2025,Monday,09:09,9,City Center,B-101,S2398,Present
15-12-2025,Monday,09:14,9,City Center,B-101,S2312,Present
15-12-2025,Monday,13:33,13,Express Dc,B-401,S2095,Present
15-12-2025,Monday,16:53,16,University,B-202,S2513,Present
15-12-2025,Monday,16:39,16,City Center,B-101,S2239,Absent
15-12-2025,Monday,16:36,16,City Center,B-102,S2158,Present
15-12-2025,Monday,16:35,16,Express Dc,B-401,S2424,Present
15-12-2025,Monday,17:13,17,University,B-202,S2422,Present
15-12-2025,Monday,16:58,16,South Suburb,B-303,S2265,Present
15-12-2025,Monday,16:47,16,Express Dc,B-401,S2241,Present
15-12-2025,Monday,16:57,16,City Center,B-101,S2305,Present
15-12-2025,Monday,16:52,16,University,B-202,S2550,Present
15-12-2025,Monday,16:51,16,University,B-202,S2307,Present
15-12-2025,Monday,16:33,16,City Center,B-102,S2084,Present
15-12-2025,Monday,16:37,16,University,B-202,S2189,Present
15-12-2025,Monday,16:35,16,City Center,B-102,S2515,Present
15-12-2025,Monday,16:37,16,University,B-202,S2069,Present
16-12-2025,Tuesday,08:49,8,South Suburb,B-303,S2023,Present
16-12-2025,Tuesday,09:09,9,South Suburb,B-303,S2525,Present
16-12-2025,Tuesday,08:42,8,City Center,B-101,S2556,Present
16-12-2025,Tuesday,08:43,8,City Center,B-101,S2587,Present
16-12-2025,Tuesday,09:02,9,City Center,B-102,S2586,Present
16-12-2025,Tuesday,09:04,9,City Center,B-101,S2110,Present
16-12-2025,Tuesday,09:08,9,City Center,B-101,S2350,Present
16-12-2025,Tuesday,09:15,9,City Center,B-101,S2379,Present
16-12-2025,Tuesday,08:37,8,South Suburb,B-303,S2140,Present
16-12-2025,Tuesday,09:06,9,University,B-202,S2114,Present
16-12-2025,Tuesday,09:09,9,University,B-202,S2041,Present
16-12-2025,Tuesday,08:48,8,University,B-202,S2250,Present
16-12-2025,Tuesday,17:05,17,City Center,B-101,S2557,Present
16-12-2025,Tuesday,17:11,17,City Center,B-102,S2044,Present
16-12-2025,Tuesday,16:44,16,City Center,B-102,S2473,Present
16-12-2025,Tuesday,16:39,16,City Center,B-101,S2484,Present
16-12-2025,Tuesday,16:50,16,University,B-202,S2179,Present
16-12-2025,Tuesday,16:49,16,University,B-202,S2370,Present
16-12-2025,Tuesday,16:57,16,South Suburb,B-303,S2564,Present
16-12-2025,Tuesday,16:31,16,University,B-202,S2399,Absent
16-12-2025,Tuesday,16:44,16,University,B-202,S2578,Present
16-12-2025,Tuesday,16:42,16,Express Dc,B-401,S2408,Present
16-12-2025,Tuesday,17:13,17,University,B-202,S2155,Present
16-12-2025,Tuesday,16:39,16,University,B-202,S2269,Present
16-12-2025,Tuesday,16:35,16,City Center,B-102,S2292,Present
16-12-2025,Tuesday,16:50,16,University,B-202,S2046,Present
17-12-2025,Wednesday,09:03,9,Express Dc,B-401,S2321,Present
17-12-2025,Wednesday,08:57,8,City Center,B-102,S2506,Present
17-12-2025,Wednesday,08:45,8,South Suburb,B-303,S2050,Present
17-12-2025,Wednesday,09:10,9,University,B-202,S2192,Present
17-12-2025,Wednesday,08:47,8,South Suburb,B-303,S2359,Present
17-12-2025,Wednesday,08:34,8,University,B-202,S2432,Present
17-12-2025,Wednesday,08:38,8,University,B-202,S2103,Present
17-12-2025,Wednesday,09:02,9,University,B-202,S2471,Present
17-12-2025,Wednesday,08:32,8,City Center,B-101,S2519,Present
17-12-2025,Wednesday,08:46,8,Express Dc,B-401,S2034,Absent
17-12-2025,Wednesday,17:06,17,Express Dc,B-401,S2537,Present
17-12-2025,Wednesday,16:47,16,South Suburb,B-303,S2186,Present
17-12-2025,Wednesday,16:57,16,University,B-202,S2128,Present
17-12-2025,Wednesday,16:38,16,City Center,B-101,S2298,Present
17-12-2025,Wednesday,16:35,16,University,B-202,S2452,Present
17-12-2025,Wednesday,16:57,16,University,B-202,S2359,Present
17-12-2025,Wednesday,16:54,16,City Center,B-101,S2119,Present
17-12-2025,Wednesday,16:57,16,University,B-202,S2422,Present
17-12-2025,Wednesday,17:13,17,City Center,B-101,S2405,Present
17-12-2025,Wednesday,16:57,16,City Center,B-101,S2367,Present
17-12-2025,Wednesday,17:05,17,South Suburb,B-303,S2051,Present
18-12-2025,Thursday,08:48,8,South Suburb,B-303,S2265,Present
18-12-2025,Thursday,08:40,8,Express Dc,B-401,S2303,Present
18-12-2025,Thursday,09:13,9,Express Dc,B-401,S2054,Present
18-12-2025,Thursday,08:56,8,City Center,B-102,S2147,Present
18-12-2025,Thursday,08:41,8,Express Dc,B-401,S2107,Present
18-12-2025,Thursday,08:31,8,South Suburb,B-303,S2582,Present
18-12-2025,Thursday,09:14,9,University,B-202,S2461,Present
18-12-2025,Thursday,08:36,8,Express Dc,B-401,S2054,Present
18-12-2025,Thursday,08:40,8,City Center,B-101,S2491,Present
18-12-2025,Thursday,08:30,8,City Center,B-102,S2044,Present
18-12-2025,Thursday,08:32,8,South Suburb,B-303,S2507,Present
18-12-2025,Thursday,09:07,9,City Center,B-102,S2586,Present
18-12-2025,Thursday,08:39,8,City Center,B-101,S2063,Absent
18-12-2025,Thursday,16:50,16,Express Dc,B-401,S2021,Present
18-12-2025,Thursday,17:09,17,University,B-202,S2449,Present
18-12-2025,Thursday,16:58,16,Express Dc,B-401,S2105,Present
18-12-2025,Thursday,17:03,17,Express Dc,B-401,S2553,Present
18-12-2025,Thursday,16:51,16,University,B-202,S2394,Present
18-12-2025,Thursday,17:10,17,City Center,B-101,S2045,Present
18-12-2025,Thursday,17:05,17,University,B-202,S2180,Present
18-12-2025,Thursday,17:07,17,South Suburb,B-303,S2542,Present
18-12-2025,Thursday,16:59,16,Express Dc,B-401,S2295,Present
18-12-2025,Thursday,17:01,17,University,B-202,S2452,Present
18-12-2025,Thursday,17:09,17,University,B-202,S2157,Present
18-12-2025,Thursday,16:49,16,City Center,B-102,S2244,Present
18-12-2025,Thursday,17:07,17,Express Dc,B-401,S2530,Present
19-12-2025,Friday,08:58,8,South Suburb,B-303,S2348,Present
19-12-2025,Friday,08:51,8,City Center,B-102,S2569,Present
19-12-2025,Friday,09:05,9,University,B-202,S2167,Present
19-12-2025,Friday,08:31,8,City Center,B-101,S2254,Absent
19-12-2025,Friday,08:59,8,Express Dc,B-401,S2232,Present
19-12-2025,Friday,09:02,9,City Center,B-101,S2584,Present
19-12-2025,Friday,08:35,8,City Center,B-101,S2223,Present
19-12-2025,Friday,08:45,8,City Center,B-102,S2220,Present
19-12-2025,Friday,08:39,8,Express Dc,B-401,S2151,Present
19-12-2025,Friday,08:47,8,University,B-202,S2342,Present
19-12-2025,Friday,08:51,8,Express Dc,B-401,S2157,Present
19-12-2025,Friday,08:57,8,City Center,B-102,S2156,Present
19-12-2025,Friday,08:49,8,South Suburb,B-303,S2153,Present
19-12-2025,Friday,08:57,8,University,B-202,S2432,Present
19-12-2025,Friday,08:33,8,University,B-202,S2141,Present
19-12-2025,Friday,16:34,16,City Center,B-101,S2204,Present
19-12-2025,Friday,16:39,16,South Suburb,B-303,S2193,Present
19-12-2025,Friday,16:41,16,South Suburb,B-303,S2307,Present
19-12-2025,Friday,16:37,16,City Center,B-101,S2000,Present
19-12-2025,Friday,17:11,17,South Suburb,B-303,S2181,Absent
19-12-2025,Friday,17:14,17,Express Dc,B-401,S2582,Present
19-12-2025,Friday,16:44,16,University,B-202,S2474,Present
19-12-2025,Friday,17:02,17,South Suburb,B-303,S2070,Present
19-12-2025,Friday,16:36,16,Express Dc,B-401,S2220,Present
19-12-2025,Friday,17:04,17,South Suburb,B-303,S2377,Present
19-12-2025,Friday,17:01,17,University,B-202,S2492,Present
19-12-2025,Friday,17:11,17,University,B-202,S2542,Present
19-12-2025,Friday,16:37,16,University,B-202,S2553,Present
19-12-2025,Friday,17:10,17,City Center,B-101,S2533,Present
19-12-2025,Friday,16:37,16,City Center,B-102,S2131,Present
22-12-2025,Monday,08:57,8,Express Dc,B-401,S2517,Present
22-12-2025,Monday,09:04,9,City Center,B-101,S2319,Present
22-12-2025,Monday,08:55,8,South Suburb,B-303,S2186,Present
22-12-2025,Monday,08:52,8,University,B-202,S2558,Present
22-12-2025,Monday,08:34,8,South Suburb,B-303,S2109,Present
22-12-2025,Monday,08:33,8,University,B-202,S2096,Present
22-12-2025,Monday,08:53,8,University,B-202,S2402,Present
22-12-2025,Monday,08:47,8,University,B-202,S2333,Absent
22-12-2025,Monday,08:48,8,South Suburb,B-303,S2101,Absent
22-12-2025,Monday,08:35,8,University,B-202,S2490,Present
22-12-2025,Monday,08:53,8,Express Dc,B-401,S2122,Present
22-12-2025,Monday,08:43,8,City Center,B-102,S2307,Present
22-12-2025,Monday,16:55,16,University,B-202,S2286,Present
22-12-2025,Monday,16:53,16,City Center,B-102,S2243,Present
22-12-2025,Monday,16:40,16,Express Dc,B-401,S2065,Present
22-12-2025,Monday,16:32,16,South Suburb,B-303,S2379,Present
22-12-2025,Monday,17:12,17,Express Dc,B-401,S2060,Present
22-12-2025,Monday,17:09,17,South Suburb,B-303,S2017,Present
22-12-2025,Monday,17:10,17,City Center,B-101,S2152,Present
22-12-2025,Monday,17:03,17,City Center,B-102,S2326,Present
22-12-2025,Monday,17:09,17,Express Dc,B-401,S2252,Present
22-12-2025,Monday,17:08,17,University,B-202,S2096,Present
22-12-2025,Monday,17:15,17,Express Dc,B-401,S2448,Present
22-12-2025,Monday,17:08,17,South Suburb,B-303,S2046,Absent
22-12-2025,Monday,17:13,17,City Center,B-102,S2123,Present
22-12-2025,Monday,16:37,16,South Suburb,B-303,S2095,Present
23-12-2025,Tuesday,08:56,8,City Center,B-102,S2425,Present
23-12-2025,Tuesday,08:56,8,City Center,B-102,S2305,Absent
23-12-2025,Tuesday,08:53,8,University,B-202,S2242,Present
23-12-2025,Tuesday,08:44,8,University,B-202,S2178,Present
23-12-2025,Tuesday,08:45,8,City Center,B-102,S2039,Present
23-12-2025,Tuesday,09:15,9,University,B-202,S2124,Present
23-12-2025,Tuesday,08:36,8,City Center,B-101,S2562,Present
23-12-2025,Tuesday,08:33,8,University,B-202,S2091,Present
23-12-2025,Tuesday,08:50,8,Express Dc,B-401,S2113,Present
23-12-2025,Tuesday,08:50,8,University,B-202,S2177,Present
23-12-2025,Tuesday,09:12,9,City Center,B-102,S2030,Present
23-12-2025,Tuesday,08:36,8,South Suburb,B-303,S2484,Present
23-12-2025,Tuesday,08:52,8,University,B-202,S2084,Present
23-12-2025,Tuesday,08:51,8,University,B-202,S2191,Absent
23-12-2025,Tuesday,08:51,8,City Center,B-101,S2457,Present
23-12-2025,Tuesday,16:39,16,City Center,B-102,S2122,Present
23-12-2025,Tuesday,16:38,16,South Suburb,B-303,S2181,Present
23-12-2025,Tuesday,16:30,16,City Center,B-102,S2499,Present
23-12-2025,Tuesday,16:33,16,University,B-202,S2177,Present
23-12-2025,Tuesday,16:47,16,City Center,B-101,S2059,Present
23-12-2025,Tuesday,16:43,16,City Center,B-101,S2347,Present
23-12-2025,Tuesday,16:54,16,University,B-202,S2137,Present
23-12-2025,Tuesday,17:07,17,University,B-202,S2159,Present
23-12-2025,Tuesday,16:30,16,City Center,B-102,S2238,Present
23-12-2025,Tuesday,17:01,17,City Center,B-102,S2055,Present
23-12-2025,Tuesday,17:00,17,City Center,B-102,S2521,Present
23-12-2025,Tuesday,16:31,16,City Center,B-101,S2314,Present
23-12-2025,Tuesday,16:40,16,City Center,B-102,S2129,Present
23-12-2025,Tuesday,17:05,17,University,B-202,S2267,Present
24-12-2025,Wednesday,08:56,8,University,B-202,S2403,Present
24-12-2025,Wednesday,09:08,9,South Suburb,B-303,S2152,Present
24-12-2025,Wednesday,08:58,8,City Center,B-101,S2177,Present
24-12-2025,Wednesday,08:44,8,University,B-202,S2286,Present
24-12-2025,Wednesday,09:12,9,City Center,B-101,S2059,Present
24-12-2025,Wednesday,08:49,8,City Center,B-102,S2591,Present
24-12-2025,Wednesday,08:37,8,City Center,B-101,S2237,Present
24-12-2025,Wednesday,08:43,8,City Center,B-102,S2412,Present
24-12-2025,Wednesday,09:08,9,City Center,B-102,S2548,Present
24-12-2025,Wednesday,09:09,9,University,B-202,S2353,Present
24-12-2025,Wednesday,09:00,9,South Suburb,B-303,S2445,Absent
24-12-2025,Wednesday,12:29,12,Express Dc,B-401,S2274,Present
24-12-2025,Wednesday,17:07,17,Express Dc,B-401,S2348,Present
24-12-2025,Wednesday,17:13,17,University,B-202,S2380,Present
24-12-2025,Wednesday,17:00,17,City Center,B-102,S2126,Present
24-12-2025,Wednesday,17:02,17,University,B-202,S2550,Present
24-12-2025,Wednesday,16:46,16,Express Dc,B-401,S2471,Present
24-12-2025,Wednesday,16:31,16,City Center,B-101,S2227,Present
24-12-2025,Wednesday,16:48,16,City Center,B-102,S2503,Present
24-12-2025,Wednesday,16:41,16,University,B-202,S2305,Present
24-12-2025,Wednesday,17:06,17,City Center,B-102,S2245,Present
24-12-2025,Wednesday,16:43,16,City Center,B-102,S2311,Present
24-12-2025,Wednesday,16:45,16,Express Dc,B-401,S2026,Present
24-12-2025,Wednesday,16:45,16,University,B-202,S2443,Present
24-12-2025,Wednesday,16:57,16,South Suburb,B-303,S2584,Present
24-12-2025,Wednesday,16:52,16,South Suburb,B-303,S2010,Present
25-12-2025,Thursday,09:04,9,University,B-202,S2046,Present
25-12-2025,Thursday,08:55,8,City Center,B-102,S2266,Present
25-12-2025,Thursday,09:15,9,Express Dc,B-401,S2449,Present
25-12-2025,Thursday,09:07,9,South Suburb,B-303,S2000,Present
25-12-2025,Thursday,08:31,8,City Center,B-101,S2418,Present
25-12-2025,Thursday,08:56,8,City Center,B-102,S2152,Present
25-12-2025,Thursday,09:14,9,City Center,B-102,S2344,Present
25-12-2025,Thursday,09:15,9,University,B-202,S2334,Present
25-12-2025,Thursday,08:39,8,University,B-202,S2020,Present
25-12-2025,Thursday,08:56,8,City Center,B-101,S2143,Present
25-12-2025,Thursday,09:02,9,City Center,B-101,S2231,Present
25-12-2025,Thursday,09:13,9,City Center,B-102,S2140,Present
25-12-2025,Thursday,08:47,8,City Center,B-101,S2377,Present
25-12-2025,Thursday,08:34,8,City Center,B-101,S2426,Absent
25-12-2025,Thursday,16:40,16,City Center,B-102,S2402,Present
25-12-2025,Thursday,17:05,17,Express Dc,B-401,S2538,Present
25-12-2025,Thursday,16:39,16,South Suburb,B-303,S2541,Present
25-12-2025,Thursday,17:13,17,Express Dc,B-401,S2449,Present
25-12-2025,Thursday,16:59,16,South Suburb,B-303,S2135,Absent
25-12-2025,Thursday,16:54,16,City Center,B-101,S2157,Present
25-12-2025,Thursday,16:51,16,University,B-202,S2278,Present
25-12-2025,Thursday,16:39,16,City Center,B-101,S2546,Present
25-12-2025,Thursday,16:53,16,City Center,B-101,S2124,Present
25-12-2025,Thursday,16:35,16,South Suburb,B-303,S2137,Present
26-12-2025,Friday,09:12,9,University,B-202,S2500,Present
26-12-2025,Friday,09:08,9,South Suburb,B-303,S2008,Present
26-12-2025,Friday,08:43,8,South Suburb,B-303,S2033,Present
26-12-2025,Friday,08:45,8,South Suburb,B-303,S2336,Present
26-12-2025,Friday,08:50,8,City Center,B-101,S2217,Present
26-12-2025,Friday,09:12,9,University,B-202,S2481,Present
26-12-2025,Friday,09:01,9,City Center,B-101,S2276,Present
26-12-2025,Friday,08:31,8,South Suburb,B-303,S2203,Present
26-12-2025,Friday,09:00,9,Express Dc,B-401,S2208,Present
26-12-2025,Friday,09:13,9,City Center,B-102,S2540,Present
26-12-2025,Friday,17:05,17,City Center,B-102,S2166,Present
26-12-2025,Friday,16:41,16,City Center,B-102,S2068,Present
26-12-2025,Friday,16:36,16,University,B-202,S2397,Present
26-12-2025,Friday,16:38,16,University,B-202,S2320,Present
26-12-2025,Friday,16:36,16,City Center,B-102,S2522,Present
26-12-2025,Friday,17:11,17,South Suburb,B-303,S2493,Present
26-12-2025,Friday,16:34,16,South Suburb,B-303,S2253,Present
26-12-2025,Friday,16:49,16,City Center,B-101,S2038,Present
26-12-2025,Friday,16:57,16,South Suburb,B-303,S2130,Present
26-12-2025,Friday,16:38,16,City Center,B-102,S2393,Present
26-12-2025,Friday,16:37,16,University,B-202,S2283,Present
26-12-2025,Friday,16:56,16,University,B-202,S2584,Present
26-12-2025,Friday,16:40,16,City Center,B-101,S2587,Present
29-12-2025,Monday,08:43,8,City Center,B-101,S2349,Present
29-12-2025,Monday,08:30,8,Express Dc,B-401,S2512,Present
29-12-2025,Monday,09:11,9,City Center,B-102,S2106,Absent
29-12-2025,Monday,08:36,8,City Center,B-101,S2362,Present
29-12-2025,Monday,09:09,9,City Center,B-102,S2037,Present
29-12-2025,Monday,08:31,8,City Center,B-102,S2573,Present
29-12-2025,Monday,09:10,9,City Center,B-101,S2597,Present
29-12-2025,Monday,08:57,8,City Center,B-102,S2463,Present
29-12-2025,Monday,08:50,8,University,B-202,S2136,Present
29-12-2025,Monday,09:13,9,Express Dc,B-401,S2091,Present
29-12-2025,Monday,17:11,17,City Center,B-102,S2205,Present
29-12-2025,Monday,17:12,17,University,B-202,S2460,Present
29-12-2025,Monday,16:44,16,Express Dc,B-401,S2481,Present
29-12-2025,Monday,17:04,17,City Center,B-101,S2293,Present
29-12-2025,Monday,16:38,16,University,B-202,S2319,Present
29-12-2025,Monday,16:33,16,City Center,B-101,S2325,Present
29-12-2025,Monday,17:14,17,City Center,B-102,S2231,Present
29-12-2025,Monday,16:40,16,Express Dc,B-401,S2552,Present
29-12-2025,Monday,17:08,17,City Center,B-101,S2231,Present
29-12-2025,Monday,17:11,17,City Center,B-101,S2155,Present
29-12-2025,Monday,17:01,17,City Center,B-101,S2299,Present
30-12-2025,Tuesday,09:06,9,South Suburb,B-303,S2140,Present
30-12-2025,Tuesday,08:40,8,University,B-202,S2370,Present
30-12-2025,Tuesday,08:41,8,South Suburb,B-303,S2579,Present
30-12-2025,Tuesday,08:53,8,South Suburb,B-303,S2339,Present
30-12-2025,Tuesday,09:15,9,University,B-202,S2309,Present
30-12-2025,Tuesday,08:39,8,South Suburb,B-303,S2093,Present
30-12-2025,Tuesday,08:31,8,University,B-202,S2453,Present
30-12-2025,Tuesday,08:34,8,South Suburb,B-303,S2010,Present
30-12-2025,Tuesday,08:51,8,City Center,B-102,S2364,Present
30-12-2025,Tuesday,09:12,9,City Center,B-101,S2236,Present
30-12-2025,Tuesday,08:57,8,South Suburb,B-303,S2135,Present
30-12-2025,Tuesday,08:45,8,South Suburb,B-303,S2573,Present
30-12-2025,Tuesday,16:59,16,University,B-202,S2300,Present
30-12-2025,Tuesday,16:52,16,City Center,B-101,S2063,Present
30-12-2025,Tuesday,17:06,17,South Suburb,B-303,S2333,Present
30-12-2025,Tuesday,16:34,16,Express Dc,B-401,S2025,Present
30-12-2025,Tuesday,16:58,16,City Center,B-101,S2541,Present
30-12-2025,Tuesday,16:50,16,City Center,B-101,S2418,Absent
30-12-2025,Tuesday,17:10,17,University,B-202,S2166,Present
30-12-2025,Tuesday,16:37,16,South Suburb,B-303,S2256,Absent
30-12-2025,Tuesday,17:01,17,City Center,B-102,S2080,Present
30-12-2025,Tuesday,16:58,16,City Center,B-101,S2307,Present
31-12-2025,Wednesday,08:46,8,City Center,B-102,S2224,Present
31-12-2025,Wednesday,08:50,8,City Center,B-101,S2173,Present
31-12-2025,Wednesday,08:44,8,City Center,B-102,S2418,Present
